value,anomaly_score,label
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,inf,1
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4256010091574297e-71,0.0,0
1.4257715196252655e+98,0.0,0
1.4259895790478582e+74,0.0,0
1.4259895790478582e+74,0.0,0
1.4259895790478582e+74,0.0,0
1.4259895790478582e+74,0.0,0
1.4259895790478582e+74,0.0,0
1.4259895790478582e+74,0.0,0
1.4259895790479223e+74,0.0,0
1.4259895790479223e+74,0.0,0
1.4259895790479223e+74,0.0,0
1.4259895790479223e+74,0.0,0
1.4259895790479223e+74,0.0,0
1.4259895790479223e+74,0.0,0
1.4259895790479223e+74,0.0,0
1.4259895790479868e+74,0.0,0
1.4259895790479868e+74,0.0,0
1.4259895790479868e+74,0.0,0
1.425989579048051e+74,0.0,0
1.425989579048051e+74,0.0,0
1.425989579048051e+74,0.0,0
1.425989579048051e+74,0.0,0
1.425989579048051e+74,0.0,0
1.425989579048051e+74,0.0,0
1.425989579048051e+74,0.0,0
1.425989579048051e+74,0.0,0
1.425989579048051e+74,0.0,0
1.425989579048115e+74,0.0,0
1.425989579048115e+74,0.0,0
1.425989579048244e+74,0.0,0
1.425989579048244e+74,0.0,0
1.425989579048244e+74,0.0,0
1.425989579048244e+74,0.0,0
1.4259895790483082e+74,0.0,0
1.4259895790483082e+74,0.0,0
1.4259895790483722e+74,0.0,0
1.4259895790483722e+74,0.0,0
1.4259895790483722e+74,0.0,0
1.4259895790483722e+74,0.0,0
1.4259895790483722e+74,0.0,0
1.4259895790484367e+74,0.0,0
1.4259895790484367e+74,0.0,0
1.4259895790484367e+74,0.0,0
1.4259895790484367e+74,0.0,0
1.425989579048565e+74,0.0,0
1.425989579048565e+74,0.0,0
1.4259895790486296e+74,0.0,0
1.4259895790486938e+74,0.0,0
1.4259895790487579e+74,0.0,0
1.4259895790487579e+74,0.0,0
1.4259895790488224e+74,0.0,0
1.425989579048951e+74,0.0,0
1.425989579048951e+74,0.0,0
1.4259895790490152e+74,0.0,0
1.4259895790490795e+74,0.0,0
1.426105267599628e+98,0.0,0
1.428788389161726e+248,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,inf,1
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.440339557654035e+214,0.0,0
1.4406237403653134e-42,0.0,0
1.442968759170487e+214,0.0,0
1.4429687591711142e+214,0.0,0
1.4429687591711142e+214,0.0,0
1.4449355225897041e+79,0.0,0
1.4449355225897041e+79,0.0,0
1.448361594742393e+219,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.4485427310577236e+79,0.0,0
1.450895464503188e+79,0.0,0
1.450895464503188e+79,0.0,0
1.452616341980818e-94,0.0,0
1.452616341980818e-94,0.0,0
1.452616341980818e-94,0.0,0
1.452616341980818e-94,0.0,0
1.452616341980818e-94,0.0,0
1.452616341980818e-94,0.0,0
1.452616341980818e-94,0.0,0
1.452616341980818e-94,0.0,0
1.452616341980818e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,inf,1
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.456702517265244e-94,0.0,0
1.46926988566435e-310,0.0,0
1.486703978966735e+248,0.0,0
1.4901319630422728e-304,0.0,0
1.4916681462400622e-154,0.0,0
1.4916681462401258e-154,0.0,0
1.4916681462448705e-154,0.0,0
1.491668146246906e-154,0.0,0
1.4916681462475838e-154,0.0,0
1.4916681462501262e-154,0.0,0
1.4916681462509758e-154,0.0,0
1.4916681462509785e-154,0.0,0
1.4916681462563998e-154,0.0,0
1.491668146259117e-154,0.0,0
1.4928650201446414e-76,0.0,0
1.4974563175607733e+161,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.499977917376629e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,inf,1
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779173766314e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.4999779177400554e+151,0.0,0
1.5003476846779375e-76,0.0,0
1.5092147004777588e-306,0.0,0
1.516279185e-314,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.525476264763456e+171,0.0,0
1.53038336444415e-310,0.0,0
1.530438888789664e-94,0.0,0
1.532160384691162e+223,0.0,0
1.53311631e-314,0.0,0
1.5395286027011324e-304,0.0,0
1.545074707651738e+223,0.0,0
1.545102285846646e+223,0.0,0
1.551369489239601e+228,0.0,0
1.557374211109017e-207,0.0,0
1.5659810823e-314,0.0,0
1.5750118265817514e-27,inf,1
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5750118265817514e-27,0.0,0
1.5774916710036e-310,0.0,0
1.5801951953866897e+180,0.0,0
1.5805389667499955e+151,0.0,0
1.5805389667499955e+151,0.0,0
1.5805389667499955e+151,0.0,0
1.5805389667499955e+151,0.0,0
1.5805389667499955e+151,0.0,0
1.5805389667499955e+151,0.0,0
1.5805389667499955e+151,0.0,0
1.5805389667499955e+151,0.0,0
1.5805389667499955e+151,0.0,0
1.5805389667499955e+151,0.0,0
1.5805389667499955e+151,0.0,0
1.599221041448596e-47,0.0,0
1.60361072982614e-304,0.0,0
1.6119055600723292e+31,0.0,0
1.6119055600723292e+31,0.0,0
1.6119055600723292e+31,0.0,0
1.6119055600723292e+31,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,inf,1
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.620386644801303e-95,0.0,0
1.6295187981770572e-81,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319989965231666e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,inf,1
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6319990276217797e+78,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6325558873237064e+135,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6326705228730018e+308,0.0,0
1.6333267416667791e-246,0.0,0
1.6333267416667791e-246,0.0,0
1.6333267416667794e-246,0.0,0
1.6333267416667794e-246,0.0,0
1.6333267416667794e-246,0.0,0
1.6333267416667794e-246,0.0,0
1.6333267416667794e-246,0.0,0
1.6333267416667796e-246,0.0,0
1.6333267416667796e-246,0.0,0
1.6333267416667796e-246,0.0,0
1.6333267416667796e-246,0.0,0
1.6333267416667796e-246,0.0,0
1.6333267416667796e-246,0.0,0
1.6333267416667796e-246,0.0,0
1.6333267416667802e-246,0.0,0
1.6333267416667802e-246,0.0,0
1.6333267416667804e-246,0.0,0
1.6333267416667804e-246,0.0,0
1.6333267416667804e-246,0.0,0
1.6333267416667807e-246,0.0,0
1.6333267416667807e-246,0.0,0
1.6333267416667807e-246,0.0,0
1.6333267416667812e-246,0.0,0
1.6333267416667812e-246,0.0,0
1.6333267416667814e-246,0.0,0
1.6333267416667814e-246,0.0,0
1.6333267416667814e-246,0.0,0
1.6333267416667812e-246,0.0,0
1.6333267416667812e-246,0.0,0
1.6333267416667812e-246,0.0,0
1.6333267416667812e-246,0.0,0
1.6333267416667835e-246,inf,1
1.6333267416667842e-246,0.0,0
1.6333267416667842e-246,0.0,0
1.6333267416667852e-246,0.0,0
1.633326741666787e-246,0.0,0
1.63332674166678e-246,0.0,0
1.6333267416667923e-246,0.0,0
1.6333267416667926e-246,0.0,0
1.6333267416667926e-246,0.0,0
1.6333267416667944e-246,0.0,0
1.6333267416667944e-246,0.0,0
1.6333267416667951e-246,0.0,0
1.6333267416667951e-246,0.0,0
1.6333267416667951e-246,0.0,0
1.6333267416667951e-246,0.0,0
1.6333267416667951e-246,0.0,0
1.6333267416667964e-246,0.0,0
1.6333267416667964e-246,0.0,0
1.6333267416667964e-246,0.0,0
1.6333267416667964e-246,0.0,0
1.6333267416667962e-246,0.0,0
1.6333267416667962e-246,0.0,0
1.6333267416667962e-246,0.0,0
1.6333268569012772e-246,0.0,0
1.6333268569012805e-246,0.0,0
1.6333268569012856e-246,0.0,0
1.6333268569012856e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.633326856901317e-246,0.0,0
1.6333268569013285e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
1.6333268569013199e-246,0.0,0
